Fecha de Inicio,Fecha de Fin,Año,Clasificación del fenómeno,Tipo de fenómeno,Estado,Municipios Afectados,Descripcion general de los daños,Defunciones,Población afectada ,Viviendas dañadas,Escuelas,Hospitales ,Area de cultivo dañada / pastizales (h),Total de daños (millones de pesos),Fuente
18/04/2018,,2018,QUIM,IU,México,Naucalpan de Juárez,"12:46 horas, se registró el incendio de un horno de secado dentro de las instalaciones de la empresa Electro MAGG S.A. de C.V., ubicada en la avenida San Luis Tlatilco, No. 33, en la colonia Parque Industrial Naucalpan. No se tiene reporte de daños humanos, pero se realizó la evacuación de 40 personas.",0, 40 ,0,0,0, -   ,$0.01,CENACOM
19/04/2018,,2018,QUIM,DERME,Michoacán,Lázaro Cárdenas,"A las 12:18 horas reportaron la fuga de amoniaco en una empresa siderúrgica y minera denominada “ArcelorMittal”, ubicada en la Col. Centro, en el Municipio de Lázaro Cárdenas. La causa se debió al colapso de presión de una válvula de seguridad. Se evacuó sólo al personal que pertenecía al departamento afectado por el incidente (se desconoce cantidad) y resultaron 5 personas intoxicadas.",0, 5 ,0,0,0, -   ,$0.01,CENACOM
19/04/2018,,2018,SOCIO,ATRANS,Nayarit,Tepic,"15:50 horas, un camión de bomberos de la UEPCyB de Nayarit, acude a combatir el incendio de una camioneta, ubicada en el acotamiento de la autopista Tepic-San Blas, en el kilómetro 5, a la altura del cruce las Peñitas, en el municipio de Tepic, cuando un camión tipo góndola atropella a los elementos de la dependencia antes mencionada. Derivado de lo anterior se reportan 2 fallecidos y 3 lesionados, mismos que fueron trasladados al ISSSTE de San Blas. Al lugar acudieron elementos de Protección Civil estatal y municipal, Seguridad Pública y Policía Federal.",2, 5 ,0,0,0, -   ,$0.79,CENACOM
20/04/2018,,2018,QUIM,DERME,Ciudad de México,Tlalpan,"A las 21:30 horas se registra incendio en casa habitación por acumulación de gas  en calle cantera y cuarta cerrada cantera, Colonia La Mesa, Delegación Tlalpan, Al momento se reportan 3 personas lesionadas.",0, 3 ,1,0,0, -   ,$0.01,CENACOM
20/04/2018,,2018,HIDRO,LLUV,Veracruz,3,Lluvia severa e inundación fluvial y pluvial ocurridos el 20 de abril,0,0,0,0,0, -   ,$5.76,FONDEN
22/04/2018,,2018,HIDRO,TS,Puebla,9,Granizada severa y lluvia severa ocurridas el día 22 de abril,0,0,0,0,0, -   ,$5.02,FONDEN
23/04/2018,,2018,QUIM,IU,Ciudad de México,Álvaro Obregón,"17:33 horas, incendio en el departamento No. 814 de la torre B, de una Unidad Habitacional, ubicada en Prolongación San Antonio No. 485, colonia Carola, delegación Álvaro Obregón. En el lugar se consumieron dos recámaras y una sala-comedor, sin que se tenga reporte de daños humanos. Como medida preventiva se realizó la evacuación de 50 personas de la misma torre. ",0, 50 ,1,0,0, -   ,$0.01,CENACOM
23/04/2018,,2018,QUIM,DERME,Jalisco,Zapopan,"A las 12:09 horas reportan explosión e incendio en casa habitación ubicada en Gerardo Arteaga, Col. El Batán, en el Municipio de Zapopan. El incidente se debió a la fuga de un tanque estacionario de gas L.P. Al momento continúan laborando en el lugar e informan que resultaron 5 personas lesionadas, así mismo, se llevó a cabo la evacuación de habitantes de las casas aledañas sin conocer la cifra exacta.",0, 5 ,0,0,0, -   ,$0.00,CENACOM
28/04/2018,,2018,SOCIO,ATRANS,Nayarit,Ahuacatlán,"A las 03:00 horas, se registró un choque por alcance, entre un autobús de la línea Omnibús y un camión de carga, con 30 pasajeros a bordo, en la autopista Tepic-Guadalajara, kilómetro 118, a la altura del cerro El Ceboruco, Municipio de Ahuacatlán. Se desconocen las causas que originaron el incidente que dejó como saldo 1 fallecido y 16 personas lesionadas; 8 trasladadas al Hospital Puerto de Hierro, 5 al Hospital San Rafael de Tepic y 3 atendidas en el lugar. El resto de los pasajeros fueron trasladados, algunos, por otra unidad de la misma línea y otros por sus propios medios a su destino; como medida preventiva la carretera fue cerrada a la vialidad parcialmente. El incidente concluyó a las 05:30 horas con el retiro de las unidades siniestradas.",1, 30 ,0,0,0, -   ,$0.18,CENACOM
29/04/2018,,2018,SOCIO,ATRANS,Guerrero,Ometepec,"A las 07:30 horas, se registró un choque entre dos taxis marca Nissan Tsuru, en la carretera estatal Ometepec - Tlacoachistlauca, cerca de la localidad de Arroyo de Barranca Honda, municipio de Ometepec. Se desconocen las causas que originaron el incidente que dejó como saldo 1 fallecido y 5 personas lesionadas, trasladadas al hospital regional de Ometepec. Como medida preventiva la carretera fue cerrada a la vialidad parcialmente. El incidente concluyó a las 12:00 horas con el retiro de las unidades siniestradas.",1, 6 ,0,0,0, -   ,$0.08,CENACOM
30/04/2018,,2018,SOCIO,ATRANS,Sinaloa,Navolato,"12:05 horas, una avioneta tipo Cessna intentaba aterriza en la Sindicatura de Villa Juárez, municipio de Navolato, cuando se enredó con unos cables de energía eléctrica, impactándose contra el suelo. Derivado del accidente anterior se reporta una persona con lesiones graves, por lo cual fue trasladado a un hospital cercano. Se desconocen los datos del piloto y de la aeronave, ya que después del incidente se incendió la avioneta, calcinándose en su totalidad.",0, 1 ,0,0,0, -   ,$4.67,CENACOM
06/05/2018,,2018,SOCIO,ATRANS,Sonora,Caborca,"A las 07:56 horas, se registró la salida de la carretera y volcadura de un autobús de la empresa Elite 4039, línea Transportes de Autobuses del Pacífico, con 25 pasajeros a bordo, en el tramo de la carretera Caborca-Sonoyta, kilómetro 186, en dirección a San Luis Río Colorado, municipio de Caborca. Se desconocen las causas que originaron el siniestro que dejó como saldo 17 personas lesionadas; una de ellas fallecida al ser trasladada al hospital. Todas fueron trasladadas al Hospital General y al IMSS de Caborca; el resto de los pasajeros se trasladaron al Municipio de Sonoyta para ser apoyados por sus familiares. No fue necesario el cierre de carretera. El siniestro concluyó a las 11:30 horas, con el retiro de la unidad siniestrada por elementos de Policía Federal y Grúas.",1, 25 ,0,0,0, -   ,$0.08,CENACOM
09/05/2018,,2018,HIDRO,TS,Nuevo León,Mier y Noriega,"Siendo las 16:49 horas se registra caída de techumbre a causa de la fuerte granizada en la Escuela Secundaria Elpidio Martínez López, ubicado en Calle José López Portillo entre Mier y Noriega Colonia San Isidro Nuevo León, al momento se reportan 30 personas evacuadas y 5 personas lesionadas quienes fueron trasladadas al Hospital General Dr. Arroyo.",0, 35 ,0,1,0, -   ,$0.00,CENACOM
09/05/2018,,2018,SOCIO,ATRANS,Tabasco,Cárdenas,"Aproximadamente a las 07:30 horas se registró volcadura de un autobús de pasajeros de la UJAT (Universidad Juárez Autónoma de Tabasco) en el km 73 de la carretera Cárdenas- Coatzacoalcos, municipio de Cárdenas, en el autobús viajaba el ballet folclórico de Centla, se reportan 15 personas lesionadas quienes fueron trasladadas al Hospital Regional de Cárdenas. Se desconocen las causas del incidente.",0, 40 ,0,0,0, -   ,$0.08,CENACOM
10/05/2018,10/05/2018,2018,GEO,AGRI,Ciudad de México,Tláhuac,"El día de ayer a las 14:48 horas, se registró una grieta de 400 metros de largo, provocado por un socavón, derivado de una fuga de agua de un ducto de 36”, mismo que se localiza en avenida 5 de mayo, casi esquina con avenida de las arboledas, en la colonia San Nicolás Tetelco, en la delegación de Tláhuac. La grieta afectó a 2 viviendas, por lo cual fueron evacuadas 10 personas, quienes fueron trasladadas con familiares, mientras se realiza la revisión de sus domicilios. Asimismo, se vio afectado un poste de energía eléctrica, por lo que personal de la Comisión Federal de Electricidad, se encuentra realizando el remplazo. No se tiene registro de daños humanos.",0, 10 ,2,0,0, -   ,$0.06,CENACOM
12/05/2018,,2018,QUIM,EXPL,Coahuila,Monclova,"A las 07:15 horas, se registró una explosión en una fábrica con razón social, AHMSA (Altos Hornos de México), esto a causa de una fuga de agua, la cual provocó un corto circuito alcanzando un producto químico corrosivo, originando la explosión, dejando 5 personas lesionadas, con quemaduras de tercer grado en un 70% de su cuerpo, las cuales fueron trasladadas al hospital más cercano.",0, 5 ,0,0,0, -   ,$1.10,CENACOM
13/05/2018,,2018,SOCIO,ATRANS,Sonora,Guaymas,"A las 05:43 horas, se registró un choque por alcance entre un autobús de pasajeros marca VOLVO con razón social Autobuses Chihuahuenses, que viajaba de Chihuahua a Culiacán, contra un camión tipo Torton de mudanza, en el kilómetro 190 de la carretera Hermosillo - Guaymas, Municipio de Guaymas. El conductor del autobús se quedó dormido lo que originó el siniestro que dejó como saldo 5 lesionados trasladados al Hospital General de Guaymas. No fue necesario el cierre a la vialidad.",0, 5 ,0,0,0, -   ,$1.19,CENACOM
15/05/2018,,2018,SOCIO,ATRANS,Chiapas,Tuzantán,"A las 07:50 horas reportan el extravío de una avioneta particular blanca con matrícula N149-CD, la cual se localizó accidentada en la localidad de San Cristóbal, perteneciente al municipio de Tuzantán, como referencia en la parte alta del municipio de Huixtla. Derivado del incidente, se encontraron 2 cuerpos calcinados, los cuales no han sido identificados.",2, 2 ,0,0,0, -   ,$4.49,CENACOM
19/05/2018,,2018,SOCIO,ATRANS,Morelos,Huitzilac,"A las 08:10 horas, un autobús de turismo con razón social Guaymas de Iztapalapa, proveniente de la Ciudad de México, se impactó contra una barda, en la colonia centro de Huitzilac, Municipio de Huitzilac, Estado de Morelos. La unidad se dirigía al Santuario de Chalma, con 48 personas a bordo; se desconocen las causas que originaron el accidente que dejó como saldo, 32 lesionados, quienes fueron trasladados a hospitales cercanos del municipio de Cuernavaca para valoración médica; 17 al IMSS de Plan de Ayala y 15 al Hospital General G. Parres; así mismo, cabe mencionar que en el Hospital G. Parres, fue activado un albergue para brindar alojamiento al resto de los pasajeros. El incidente concluyó a las 10:15 horas, con el retiro de la unidad siniestrada.",0, 48 ,0,0,0, -   ,$0.09,CENACOM
20/05/2018,,2018,SOCIO,ATRANS,México,Tecámac,"A las 09:16 horas, se registró la salida de la carretera de un autobús con razón social ODT con 30 pasajeros a bordo. Posteriormente la unidad se impactó contra una barda y volcó. Esto ocurrió en el kilómetro 37 de la carretera México-Pachuca, en dirección a Pachuca, municipio de Tecámac, Estado de México; se desconocen las causas que originaron el siniestro que dejó como saldo 2 personas fallecidas y 18 lesionadas, trasladadas al Hospital Álvaro Obregón, en Axapusco, así como, a la Clínica 200 del IMSS, en Tecámac. Como medida preventiva la carretera fue cerrada parcialmente a la vialidad. El incidente concluyó a las 11:47 horas, con el retiro de las unidad siniestrada.",2, 30 ,0,0,0, -   ,$0.67,CENACOM
23/05/2018,,2018,QUIM,FUG,Sinaloa,Culiacán,"A las 09:15 horas, se reporta fuga de gas en tanque estacionario en la Plaza Comercial “Ley del Río” ubicada en calle Sepúlveda y Antonio Sales, colonia Centro en el municipio de Culiacan. La fuga de gas se originó al estar haciendo maniobras de mantenimiento en el cambio de la válvula en dicho tanque. Como medida preventiva se realizó la evacuación de 420 alumnos y 30 maestros de la escuela “Eustaquio Welma Pérez”, una niña fue atendida en el lugar por personal de Cruz Roja, ya que presentó malestares y mareos.  Al momento, ya se encuentra controlada la fuga y la escuela suspendió clases hasta el día de mañana.",0, 450 ,0,0,0, -   ,$0.00,CENACOM
25/05/2018,,2018,SOCIO,ATRANS,Zacatecas,Guadalupe,"A las 21:30 horas del día de ayer, se registró un choque frontal entre 2 camiones urbanos, uno de la ruta 4 y el otro de la ruta 11, sobre la carretera de la Comunidad de Tecoaleche a Casa Blanca perteneciente al municipio de Guadalupe; el incidente se debió a que uno de los camiones fue golpeado por un vehículo particular ocasionado que dicha unidad se impactara contra el camión que se encontraba de frente; como resultado del siniestro, se reportaron 15 personas lesionadas, mismas que fueron trasladadas al Hospital de Urgencias Médicas, Hospital General, IMSS e ISSSTE del municipio; a las 01:04 horas, concluyen con los trabajos de retiro de las unidades siniestradas.",0, 15 ,0,0,0, -   ,$0.18,CENACOM
27/05/2018,,2018,QUIM,IU,Nuevo León,Santa Catarina,"El día 27 de mayo  a las 12:00 horas se registró incendio en una fábrica de acumuladores para automóvil ubicada en el interior del Parque Industrial Gonher, Kilómetro 2 de la carretera que conduce al municipio de García en Santa Catarina. No se reportan personas lesionadas y se realizó evacuación de 450 personas de las empresas aledañas, resultaron afectadas alrededor de 1,400 metros cuadrados. El incendio quedó controlado y liquidado durante la noche del día 27. ",0, 450 ,0,0,0, -   ,$0.01,CENACOM
28/05/2018,,2018,QUIM,IF,Ciudad de México,Iztapalapa,"A las 19:10 horas se reporta incendio en la calle de Año de Juárez y calle 4, colonia Granjas San Antonio, en la delegación Iztapalapa. Personal de bomberos de Iztapalapa, Coyoacán y Central, laboran en el incendio de una empresa de cosméticos (naves industriales con un área afectada de 400m2). Se tiene un control del 100% y en proceso de extinción. De manera preventiva se realizó la evacuación de los alrededores (aproximadamente 200 personas). Al momento no se reportan daños humanos.",0, 200 ,0,0,0, -   ,$0.01,CENACOM
28/05/2018,,2018,SOCIO,ATRANS,Nuevo León,Cármen,"12:10 horas, se presentó el impacto de un tren contra un tráiler en la carretera Monclova, kilómetro 16+500, en el municipio de EL Carmen. Derivado del impacto, el chofer del tráiler falleció y asimismo dicho vehículo se calcinó en su totalidad. Las primeras investigaciones indican que el tráiler quiso ganarle el paso al tren.",1, 1 ,0,0,0, -   ,$0.20,CENACOM
28/05/2018,,2018,SOCIO,ATRANS,Veracruz,Maltrata,"A las 22:45 horas reportan choque entre un camión de pasajeros (de segunda clase) contra un tráiler sobre la autopista Esperanza-Orizaba, a 2 km de un lugar conocido como El Trébol, perteneciente al municipio de Maltrata. El autobús que se dirigía hacia Tabasco y provenía de la frontera norte, se quedó sin frenos impactándose con el tráiler, ocasionando 1 fallecido y 29 personas lesionadas.",1, 30 ,0,0,0, -   ,$0.78,CENACOM
28/05/2018,,2018,HIDRO,TE,Baja California,5, Onda cálida a partir del día 28 de mayo ,0,0,0,0,0, -   ,$17.10,FONDEN
28/05/2018,,2018,HIDRO,TE,Baja California Sur,5,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$3.25,FONDEN
28/05/2018,,2018,HIDRO,TE,Campeche,9,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$5.61,FONDEN
28/05/2018,,2018,HIDRO,TE,Chiapas,72,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$10.56,FONDEN
28/05/2018,,2018,HIDRO,TE,Chiapas,72,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$21.12,FONDEN
28/05/2018,,2018,HIDRO,TE,Chihuahua,67,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$27.83,FONDEN
28/05/2018,,2018,HIDRO,TE,Coahuila,20,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$3.82,FONDEN
28/05/2018,,2018,HIDRO,TE,Colima,10,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$1.64,FONDEN
28/05/2018,,2018,HIDRO,TE,Durango,2,Onda cálida a partir del día 28 de mayo,0,0,0,0,0, -   ,$0.39,FONDEN
28/05/2018,,2018,HIDRO,TE,Guerrero,18,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$12.12,FONDEN
28/05/2018,,2018,HIDRO,TE,Michoacán,34,Onda cálida ocurrida a partir del día 28 de mayo ,0,0,0,0,0, -   ,$7.66,FONDEN
28/05/2018,,2018,HIDRO,TE,Nayarit,6,Onda cálida 28 de mayoonda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$1.32,FONDEN
28/05/2018,,2018,HIDRO,TE,Nuevo León,3,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$0.06,FONDEN
28/05/2018,,2018,HIDRO,TE,Oaxaca,23,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$7.76,FONDEN
28/05/2018,,2018,HIDRO,TE,Puebla,17,Onda cálida a partir del día 28 de mayo,0,0,0,0,0, -   ,$1.47,FONDEN
28/05/2018,,2018,HIDRO,TE,Quintana Roo,8,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$15.51,FONDEN
28/05/2018,,2018,HIDRO,TE,San Luis Potosí,19,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$3.81,FONDEN
28/05/2018,,2018,HIDRO,TE,Sinaloa,13,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$4.05,FONDEN
28/05/2018,,2018,HIDRO,TE,Sonora,64,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$7.01,FONDEN
28/05/2018,,2018,HIDRO,TE,Tabasco,15,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$5.54,FONDEN
28/05/2018,,2018,HIDRO,TE,Tamaulipas,6,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$0.33,FONDEN
28/05/2018,,2018,HIDRO,TE,Veracruz,51,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$9.19,FONDEN
28/05/2018,,2018,HIDRO,TE,Yucatán,98,Onda cálida ocurrida a partir del día 28 de mayo,0,0,0,0,0, -   ,$5.63,FONDEN
29/05/2018,,2018,SOCIO,ATRANS,Ciudad de México,Iztapalapa,"14:55 horas, se presentó un choque múltiple entre 1 camión de plataforma, 1 camioneta urvan de pasajeros del Estado de México, 1 camión rabón, 1 camión de pasajeros de la Ciudad de México y 1 vehículo particular, el accidente se presentó en la autopista México-Puebla, a la altura de la colonia Campestre Potrero, delegación Iztapalapa. Como resultado del accidente se reportan 15 personas lesionadas, de las cuales 3 fueron trasladadas a un hospital cercano. Hasta el momento se desconocen las causas que originaron el incidente.",0, 15 ,0,0,0, -   ,$0.35,CENACOM
30/05/2018,,2018,QUIM,IU,Ciudad de México,Benito Juárez,"A las 11:33 horas se tiene reporte de incendio de varios vehículos en taller de hojalatería, pintura y mecánica, ubicado en Obrero Mundial No. 548, Col. Piedad Narvarte, Del. Benito Juárez. Equipos de emergencia laboran en el lugar,  se reportan 2 lesionados (trabajadores del mismo inmueble), se tiene un área afectada de 450 m2 y colapso de la estructura. Se realizó la evacuación de los alrededores de manera preventiva (se desconoce el número de personas).",0, 2 ,0,0,0, -   ,$0.01,CENACOM
30/05/2018,,2018,SOCIO,ATRANS,Chihuahua,Ahumada,"01:30 horas, se registró el choque entre dos trenes de carga uno de trigo y el otro de vehículos esto se presentó en la vía México-Ciudad Juárez, en el kilómetro A-1733, a la altura de la población el Zueco, entre Sacramento y Villa Ahumada, en el municipio de Ahumada Derivado del accidente se reporta 1 persona fallecida y 5 lesionados. ",1, 6 ,0,0,0, -   ,$2.04,CENACOM
01/06/2018,,2018,QUIM,IU,Ciudad de México,Iztapalapa,"8:49 horas, se presentó una fuga de gas LP, de un tanque estacionario de 300 litros, mismo que se encuentra dentro de un edificio ubicado en Ermita y Javier Rojo Gómez, colonia EL Molino. Derivado de esto se registró un flamazo afectando un negocio de comida. No se tiene reporte de daños humanos, sólo la evacuación de 15 personas.",0, 15 ,0,0,0, -   ,$0.01,CENACOM
02/06/2018,,2018,SOCIO,ATRANS,México,Tepetlaoxtoc,"A las 09:50 horas, se registró un choque y volcadura entre un  de un camión de carga tipo plataforma y un Omnibus de México tipo microbús de la línea autobuses México-Texcoco, en el km 31 de la carretera México – Zacatepec, municipio de Tepetlaoxtoc, Estado de México; El siniestro se originó debido a que la unidad de carga tuvo una falla mecánica, quedándose sin frenos, lo que provocó que chocara contra el microbús, arrastrándolo a un barranco; derivado del incidente se reportaron, 8 fallecidos y 15 lesionados, trasladados al Hospital Guadalupe Victoria del IMSS y al Hospital ISEMYN, ambos pertenecientes al municipio de Texcoco.",8, 23 ,0,0,0, -   ,$1.68,CENACOM
04/06/2018,,2018,SOCIO,ATRAB,Chihuahua,Urique,"A las 10:40 horas (tiempo local) se reportó la ruptura de un bordo de una represa al interior de la minera Rio Tinto en la localidad de Cieneguita Lluvia de Oro, en el municipio de Urique. Derivado de este incidente se reporta el arrastre de 20 trabajadores y al momento han sido rescatados 3, continúan búsqueda de los otros 17 (al momento desaparecidos). En seguimiento sobre la situación se confirman 4 fallecidos,  5 desaparecidos y 2 lesionados (rescatados).",4, 20 ,0,0,0, -   ,$0.38,CENACOM
04/06/2018,,2018,SOCIO,ATRANS,Puebla,Amozoc,"UEPC Puebla  A las 13:00 horas se registró la volcadura de un autobús de pasajeros de la ruta Tepetzala, en el km 3 de la carretera federal a Amozoc-Acajete, municipio de Amozoc. Se reportaron 11 personas lesionadas, de los cuales 4 ameritaron su traslado para su atención al Hospital Regional de Tepeaca y al IMSS Regional de Puebla.",0, 11 ,0,0,0, -   ,$0.07,CENACOM
06/06/2018,,2018,QUIM,EXPL,México,Tultepec ,"Las 00:54 horas reportan explosión en una casa habitación que almacenaba material pirotécnico, ubicada en zona urbana, en el Barrio de la Piedad, municipio de Tultepec. Se desconocen las causas que originaron el incidente. Al momento se reportan 7 personas fallecidas y 11 lesionadas, quienes fueron trasladadas al Hospital de Zumpango, Vicente Villada y a la clínica 78 del IMSS. Asimismo, se informa que 23 domicilios aledaños resultaron afectados, de los cuales 5 en pérdida total, afectando un área de 2,000 m2 y 12 vehículos dañados.",7, 18 ,23,0,0, -   ,$0.71,CENACOM
06/06/2018,,2018,QUIM,EXPL,Veracruz,Misantla,"Aproximadamente a las 09:00 horas se registró una explosión al interior de un  negocio de pirotecnia, ubicado en la calle Pino Suárez, entre las calles Alatriste y Rojas en la zona centro del Municipio de Misantla. Se reportan 3 personas lesionadas (2 menores y 1 adulto mayor) quienes fueron trasladadas al hospital regional.",0, 3 ,0,0,0, -   ,$0.01,CENACOM
06/06/2018,,2018,SOCIO,ATRANS,Jalisco,Tlaquepaque,"A las 13:00 horas se registró choque múltiple que involucró 1 unidad de transporte público, 2 tracto camiones y 1 vehículo particular, sobre la carretera a Chapala, a la altura del Fraccionamiento Revolución, en el municipio de Tlaquepaque. Se reportan 19 personas lesionadas, 1 de ellas trasladada al hospital de la Cruz Verde en Tlaquepaque.",0, 19 ,0,0,0, -   ,$0.21,CENACOM
07/06/2018,,2018,SOCIO,ATRANS,Jalisco,Tlajomulco de Zúñiga,"A las 06:00 horas se registró accidente carretero entre un autobús de pasajeros y 1 tracto camión con caja que transportaba cilindros de gas Lp, esto en el km 47+100 del Macrolibramiento, municipio de Tlajomulco, se reporta 1 persona fallecida y 50 lesionados (33 adultos y 17 menores) quienes fueron trasladados a diversos hospitales. No se reporta fuga.",1, 51 ,0,0,0, -   ,$1.23,CENACOM
07/06/2018,,2018,SOCIO,ATRANS,Ciudad de México,Gustavo A. Madero,"15:00 horas, se reporta el impacto de una camioneta minivan del transporte público de la ruta 3, contra un poste de la Comisión Federal de Electricidad, el accidente ocurrió en avenida 601, esquina avenida 602, colonia San Juan de Aragón, en la delegación Gustavo A. Madero. Como resultado del incidente se reportan 7 personas lesionadas, mismas que fueron trasladadas al hospital Magdalena de las Salinas.",0, 7 ,0,0,0, -   ,$0.03,CENACOM
07/06/2018,,2018,SOCIO,ATRANS,Nayarit,Compostela,"17:05 horas (tiempo local), se reporta el impacto de una caja de un tráiler que transportaba abarrotes, contra un camión de turismo, en el kilómetro 43+500, de la carretera No. 200, en el tramo Compostela-Las Varas. Derivado del accidente se reportan 35 personas lesionadas, de las cuales 9 fueron trasladadas a un hospital cercano. El accidente se debió a que la caja le ganó el peso al tráiler impactándose contra el camión de turismo.",0, 35 ,0,0,0, -   ,$0.76,CENACOM
07/06/2018,,2018,SOCIO,ATRANS,Ciudad de México,Cuauhtémoc,"17:05 horas (tiempo local), se reporta el impacto de una caja de un tráiler que transportaba abarrotes, contra un camión de turismo, en el kilómetro 43+500, de la carretera No. 200, en el tramo Compostela-Las Varas. Derivado del accidente se reportan 35 personas lesionadas, de las cuales 9 fueron trasladadas a un hospital cercano. El accidente se debió a que la caja le ganó el peso al tráiler impactándose contra el camión de turismo. Cabe señalar que la carretera se encuentra cerrada en ambos sentidos y al momento se encuentran realizando las labores de retiro de los vehículos afectados.
",0, 140 ,0,0,0, -   ,$0.76,CENACOM
10/06/2018,,2018,HIDRO,CT,Jalisco,Guadalajara y Zapopan,"Derivado de la presencia de lluvias de fuertes a muy fuertes, acompañadas de granizo que se presentaron en la Zona Metropolitana (municipios de Guadalajara y Zapopan) se reportan las siguientes afectaciones:  219 vehículos afectados de los cuales 150 son de la plaza Patria, 82 viviendas afectadas, por penetración de agua. Cabe señalar que las personas de las viviendas fueron trasladadas con sus familiares, regresando a sus hogares, ya que disminuyo los niveles del agua.  28 negocios afectados de la plaza comercial Patria, 3 pasos a desnivel inundados, 3 bardas caídas, 2 árboles caídos, Tren ligero afectado en paso a desnivel, estación Perinorte.  Al momento continúan realizando recorridos para cuantificación de daños.",0, 410 ,82,0,0, -   ,$9.06,CENACOM
11/06/2018,,2018,HIDRO,CT,Guerrero,"Zihuatanejo de Azueta, Petatlán y la Unión de Isidoro Montes de Oca","Derivado de las lluvias moderadas registradas durante la madrugada en los municipios de Zihuatanejo, Patatlán y La Unión, a consecuencia de los desprendimientos nubosos del huracán “Bud”. Además, debido al alto oleaje, se mantienen en operación 2 refugios temporales: uno en la comunidad de Boca Chica, Municipio de Tecpan de Galeana con 15 familias (75 personas); y el segundo en la comunidad de Petacalco, municipio de La Unión con 23 personas, generando un total de 98 personas. No se reportan daños humanos. Asimismo se registran las siguientes afectaciones:
• 42 árboles caídos,
• 2 carreteras con arrastre de material sólido,
• 140 viviendas inundadas, 
• 1 velero encallado,
• 6 Hoteles y salones de fiestas,
• 316 enramadas y restaurantes.
",0, 98 ,140,0,0, -   ,$0.21,CENACOM
11/06/2018,,2018,SOCIO,ATRANS,Guerrero,Tlapa de Comonfort,"Alrededor de las 13:00 horas se suscitó choque entre taxi colectivo y auto particular en la carretera estatal Tlapa-Metlatonoc, cerca de la localidad de Lomazoyatl, perteneciente al municipio de Tlapa de Comonfort. Se desconocen las causas del incidente. El saldo fue de 9 personas lesionadas, quienes fueron trasladadas al Hospital General del municipio.",0, 9 ,0,0,0, -   ,$0.09,CENACOM
15/06/2018,,2018,HIDRO,CT,Guerrero,"Acapulco, Tecpan de Galeana, Zihuatanejo, Petatlán y San Marcos","Derivado del paso del ciclón tropical Carlotta, se presentaron las siguientes afectaciones: 4 personas lesionadas, 80 árboles caídos, 42 viviendas presentaron penetración de agua, 9 techos caídos, 11 deslaves y derrumbes, 3 bardas caídas, 22 espectaculares caídos, 32 daños en enramadas, 7 postes caídos, 9 vehículos afectados, 1 Hospital del ISSSTE en Acapulco con daños, por ventanal roto.
Adicionalmente se activaron 3 refugios temporales con 97 personas albergadas, quienes han comenzado a regresar a sus domicilios, al día de hoy se encontraban activos 2 RT con 55 personas.",0, 97 ,51,0,1, -   ,$0.28,CENACOM
15/06/2018,,2018,QUIM,IU,Baja California,Tijuana ,"SE PRESENTA INCENDIO DENTRO DE UNA FÁBRICA RECICLADORA DE PLÁSTICOS Y CARTÓN, EN EL POBLADO LA PRESA, EN EL MUNICIPIO DE TIJUANA. COMO MEDIDA PREVENTIVA SE REALIZÓ LA EVACUACIÓN DE 30 PERSONAS, TRABAJADORAS DE LA FÁBRICA.",0, 30 ,0,0,0, -   ,$0.01,CENACOM
15/06/2018,,2018,SOCIO,ATRANS,Jalisco,Tlaquepaque,"Siendo las 21:33 horas se registra volcadura de un autobús de pasajeros de la ruta 275-B en el canal de aguas negras, sobre camino a San Martín- El Verde  de las Flores de abajo, Municipio de Tlaquepaque, se desconocen las causas que originaron el incidente, se reportan 6 personas fallecidas y 35 lesionados lo cuales ameritaron su traslado para su atención a diferentes Hospitales.",6, 41 ,0,0,0, -   ,$0.68,CENACOM
17/06/2018,,2018,HIDRO,INUND,Veracruz,1,Inundación pluvial ocurrida el día 17 de junio,0,0,0,0,0, -   ,$5.75,FONDEN
